,dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category,day_name,cat_weeks
3472,2011-05-29,0,5,14,0,0,0,1,0.74,0.697,0.7,0.2836,114,168,351.0,Day,Sunday,Weekend
3473,2011-05-29,0,5,15,0,0,0,1,0.74,0.697,0.7,0.2985,114,155,376.0,Day,Sunday,Weekend
3474,2011-05-29,0,5,16,0,0,0,1,0.74,0.697,0.7,0.2836,114,167,361.0,Day,Sunday,Weekend
3475,2011-05-29,0,5,17,0,0,0,1,0.74,0.697,0.7,0.2836,114,169,383.0,Day,Sunday,Weekend
3476,2011-05-29,0,5,18,0,0,0,1,0.72,0.697,0.74,0.2836,114,177,328.0,Afternoon,Sunday,Weekend
3477,2011-05-29,0,5,19,0,0,0,1,0.72,0.697,0.74,0.2537,114,146,287.0,Afternoon,Sunday,Weekend
3478,2011-05-29,0,5,20,0,0,0,1,0.7,0.6667,0.79,0.194,91,128,219.0,Afternoon,Sunday,Weekend
3479,2011-05-29,0,5,21,0,0,0,1,0.68,0.6364,0.83,0.1642,107,122,229.0,Afternoon,Sunday,Weekend
3480,2011-05-29,0,5,22,0,0,0,1,0.66,0.5909,0.89,0.1343,78,93,171.0,Afternoon,Sunday,Weekend
3481,2011-05-29,0,5,23,0,0,0,1,0.66,0.5909,0.89,0.1642,48,87,135.0,Afternoon,Sunday,Weekend
3482,2011-05-30,0,5,0,1,1,0,1,0.64,0.5606,0.94,0.194,38,65,103.0,Night,Monday,Workday
3483,2011-05-30,0,5,1,1,1,0,1,0.64,0.5606,0.94,0.1343,26,53,79.0,Night,Monday,Workday
3484,2011-05-30,0,5,2,1,1,0,1,0.64,0.5606,0.94,0.194,17,28,45.0,Night,Monday,Workday
3485,2011-05-30,0,5,3,1,1,0,1,0.64,0.5606,0.94,0.194,10,8,18.0,Night,Monday,Workday
3486,2011-05-30,0,5,4,1,1,0,1,0.62,0.5455,0.94,0.1642,2,4,6.0,Night,Monday,Workday
3487,2011-05-30,0,5,5,1,1,0,2,0.62,0.5455,0.94,0.1045,1,6,7.0,Night,Monday,Workday
3488,2011-05-30,0,5,6,1,1,0,2,0.64,0.5606,0.94,0.0896,6,10,16.0,Morning,Monday,Workday
3489,2011-05-30,0,5,7,1,1,0,2,0.64,0.5606,0.94,0.0,12,19,31.0,Morning,Monday,Workday
3490,2011-05-30,0,5,8,1,1,0,2,0.66,0.5909,0.89,0.1045,36,58,94.0,Morning,Monday,Workday
3491,2011-05-30,0,5,9,1,1,0,1,0.72,0.697,0.74,0.0896,47,81,128.0,Morning,Monday,Workday
3492,2011-05-30,0,5,10,1,1,0,1,0.8,0.7576,0.55,0.2537,114,153,269.0,Morning,Monday,Workday
3493,2011-05-30,0,5,11,1,1,0,1,0.82,0.7727,0.52,0.0,114,168,321.0,Morning,Monday,Workday
3494,2011-05-30,0,5,12,1,1,0,1,0.86,0.803,0.47,0.1045,114,187,366.0,Day,Monday,Workday
3495,2011-05-30,0,5,13,1,1,0,1,0.86,0.7879,0.44,0.0896,114,217,350.0,Day,Monday,Workday
3496,2011-05-30,0,5,14,1,1,0,1,0.88,0.803,0.39,0.0,114,185,327.0,Day,Monday,Workday
3497,2011-05-30,0,5,15,1,1,0,1,0.88,0.803,0.39,0.2537,114,179,311.0,Day,Monday,Workday
3498,2011-05-30,0,5,16,1,1,0,1,0.88,0.7879,0.37,0.2836,101,208,309.0,Day,Monday,Workday
3499,2011-05-30,0,5,17,1,1,0,1,0.86,0.7879,0.41,0.2239,102,202,304.0,Day,Monday,Workday
3500,2011-05-30,0,5,18,1,1,0,1,0.86,0.7879,0.41,0.1642,77,172,249.0,Afternoon,Monday,Workday
3501,2011-05-30,0,5,19,1,1,0,2,0.52,0.5,0.48,0.1045,68,157,225.0,Afternoon,Monday,Workday
3502,2011-05-30,0,5,20,1,1,0,1,0.76,0.7121,0.58,0.0,69,168,237.0,Afternoon,Monday,Workday
3503,2011-05-30,0,5,21,1,1,0,1,0.74,0.697,0.7,0.1343,42,107,149.0,Afternoon,Monday,Workday
3504,2011-05-30,0,5,22,1,1,0,1,0.72,0.697,0.74,0.1642,26,80,106.0,Afternoon,Monday,Workday
3505,2011-05-30,0,5,23,1,1,0,1,0.7,0.6667,0.84,0.1045,14,34,48.0,Afternoon,Monday,Workday
3506,2011-05-31,0,5,0,0,2,1,1,0.7,0.6667,0.79,0.0896,9,20,29.0,Night,Tuesday,Workday
3507,2011-05-31,0,5,1,0,2,1,1,0.68,0.6364,0.89,0.0896,8,9,17.0,Night,Tuesday,Workday
3508,2011-05-31,0,5,2,0,2,1,2,0.66,0.5909,0.94,0.1343,5,7,12.0,Night,Tuesday,Workday
3509,2011-05-31,0,5,3,0,2,1,2,0.64,0.5606,0.94,0.0,1,3,4.0,Night,Tuesday,Workday
3510,2011-05-31,0,5,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,3,3.0,Night,Tuesday,Workday
3511,2011-05-31,0,5,5,0,2,1,1,0.66,0.6061,0.83,0.0896,0,26,26.0,Night,Tuesday,Workday
3512,2011-05-31,0,5,6,0,2,1,1,0.68,0.6364,0.79,0.0896,11,98,109.0,Morning,Tuesday,Workday
3513,2011-05-31,0,5,7,0,2,1,1,0.74,0.697,0.66,0.1045,16,219,235.0,Morning,Tuesday,Workday
3514,2011-05-31,0,5,8,0,2,1,1,0.78,0.7424,0.59,0.1343,34,372,406.0,Morning,Tuesday,Workday
3515,2011-05-31,0,5,9,0,2,1,1,0.8,0.7576,0.55,0.1343,22,153,175.0,Morning,Tuesday,Workday
3516,2011-05-31,0,5,10,0,2,1,1,0.82,0.7879,0.56,0.1343,37,72,109.0,Morning,Tuesday,Workday
3517,2011-05-31,0,5,11,0,2,1,1,0.86,0.803,0.47,0.0,28,78,106.0,Morning,Tuesday,Workday
3518,2011-05-31,0,5,12,0,2,1,1,0.86,0.803,0.47,0.1343,37,125,162.0,Day,Tuesday,Workday
3519,2011-05-31,0,5,13,0,2,1,1,0.9,0.8333,0.39,0.1642,37,110,147.0,Day,Tuesday,Workday
3520,2011-05-31,0,5,14,0,2,1,1,0.9,0.8182,0.37,0.0,41,99,140.0,Day,Tuesday,Workday
3521,2011-05-31,0,5,15,0,2,1,1,0.9,0.8182,0.37,0.1642,42,133,175.0,Day,Tuesday,Workday
3522,2011-05-31,0,5,16,0,2,1,1,0.9,0.8333,0.39,0.1343,44,205,249.0,Day,Tuesday,Workday
3523,2011-05-31,0,5,17,0,2,1,1,0.84,0.803,0.53,0.2239,67,428,495.0,Day,Tuesday,Workday
3524,2011-05-31,0,5,18,0,2,1,1,0.84,0.803,0.53,0.194,55,362,417.0,Afternoon,Tuesday,Workday
3525,2011-05-31,0,5,19,0,2,1,1,0.78,0.7424,0.62,0.1045,39,246,285.0,Afternoon,Tuesday,Workday
3526,2011-05-31,0,5,20,0,2,1,1,0.78,0.7424,0.62,0.1045,38,213,251.0,Afternoon,Tuesday,Workday
3527,2011-05-31,0,5,21,0,2,1,1,0.76,0.7273,0.66,0.1045,45,165,210.0,Afternoon,Tuesday,Workday
3528,2011-05-31,0,5,22,0,2,1,1,0.74,0.697,0.7,0.1642,42,117,159.0,Afternoon,Tuesday,Workday
3529,2011-05-31,0,5,23,0,2,1,1,0.72,0.697,0.79,0.0896,15,46,61.0,Afternoon,Tuesday,Workday
3530,2011-06-01,0,6,0,0,3,1,1,0.7,0.6667,0.79,0.1642,9,25,34.0,Night,Wednesday,Workday
3531,2011-06-01,0,6,1,0,3,1,1,0.7,0.6667,0.84,0.2537,8,9,17.0,Night,Wednesday,Workday
3532,2011-06-01,0,6,2,0,3,1,1,0.7,0.6667,0.79,0.1642,0,3,3.0,Night,Wednesday,Workday
3533,2011-06-01,0,6,3,0,3,1,1,0.68,0.6364,0.89,0.194,0,6,6.0,Night,Wednesday,Workday
3534,2011-06-01,0,6,4,0,3,1,2,0.68,0.6364,0.89,0.2239,0,4,4.0,Night,Wednesday,Workday
3535,2011-06-01,0,6,5,0,3,1,2,0.66,0.5909,0.89,0.0896,2,19,21.0,Night,Wednesday,Workday
3536,2011-06-01,0,6,6,0,3,1,2,0.68,0.6364,0.89,0.0896,7,121,128.0,Morning,Wednesday,Workday
3537,2011-06-01,0,6,7,0,3,1,2,0.7,0.6667,0.79,0.1642,19,265,284.0,Morning,Wednesday,Workday
3538,2011-06-01,0,6,8,0,3,1,2,0.72,0.697,0.79,0.194,37,417,454.0,Morning,Wednesday,Workday
3539,2011-06-01,0,6,9,0,3,1,2,0.74,0.7121,0.74,0.2239,34,173,207.0,Morning,Wednesday,Workday
3540,2011-06-01,0,6,10,0,3,1,2,0.76,0.7424,0.75,0.2537,31,84,115.0,Morning,Wednesday,Workday
3541,2011-06-01,0,6,11,0,3,1,2,0.82,0.803,0.59,0.2239,26,86,112.0,Morning,Wednesday,Workday
3542,2011-06-01,0,6,12,0,3,1,1,0.86,0.8333,0.53,0.0,32,137,169.0,Day,Wednesday,Workday
3543,2011-06-01,0,6,13,0,3,1,1,0.9,0.8182,0.37,0.194,29,125,154.0,Day,Wednesday,Workday
3544,2011-06-01,0,6,14,0,3,1,1,0.9,0.8182,0.37,0.2537,40,105,145.0,Day,Wednesday,Workday
3545,2011-06-01,0,6,15,0,3,1,1,0.9,0.8333,0.39,0.2985,25,127,152.0,Day,Wednesday,Workday
3546,2011-06-01,0,6,16,0,3,1,1,0.86,0.803,0.47,0.2985,39,227,266.0,Day,Wednesday,Workday
3547,2011-06-01,0,6,17,0,3,1,1,0.86,0.803,0.47,0.2985,52,434,486.0,Day,Wednesday,Workday
3548,2011-06-01,0,6,18,0,3,1,3,0.82,0.7879,0.56,0.3881,31,278,309.0,Afternoon,Wednesday,Workday
3549,2011-06-01,0,6,19,0,3,1,2,0.74,0.7121,0.79,0.1642,16,248,264.0,Afternoon,Wednesday,Workday
3550,2011-06-01,0,6,20,0,3,1,2,0.74,0.7121,0.79,0.2537,23,233,256.0,Afternoon,Wednesday,Workday
3551,2011-06-01,0,6,21,0,3,1,1,0.74,0.697,0.7,0.2836,29,161,190.0,Afternoon,Wednesday,Workday
3552,2011-06-01,0,6,22,0,3,1,1,0.74,0.697,0.66,0.1343,14,115,129.0,Afternoon,Wednesday,Workday
3553,2011-06-01,0,6,23,0,3,1,1,0.74,0.6667,0.51,0.1642,10,59,69.0,Afternoon,Wednesday,Workday
3554,2011-06-02,0,6,0,0,4,1,1,0.74,0.6515,0.4,0.3582,11,31,42.0,Night,Thursday,Workday
3555,2011-06-02,0,6,1,0,4,1,1,0.72,0.6515,0.38,0.1045,3,12,15.0,Night,Thursday,Workday
3556,2011-06-02,0,6,2,0,4,1,1,0.7,0.6364,0.39,0.0,0,6,6.0,Night,Thursday,Workday
3557,2011-06-02,0,6,3,0,4,1,1,0.66,0.6212,0.44,0.1045,0,4,4.0,Night,Thursday,Workday
3558,2011-06-02,0,6,4,0,4,1,1,0.66,0.6212,0.41,0.194,0,3,3.0,Night,Thursday,Workday
3559,2011-06-02,0,6,5,0,4,1,1,0.66,0.6212,0.39,0.2239,3,28,31.0,Night,Thursday,Workday
3560,2011-06-02,0,6,6,0,4,1,1,0.66,0.6212,0.39,0.1343,7,106,113.0,Morning,Thursday,Workday
3561,2011-06-02,0,6,7,0,4,1,1,0.7,0.6364,0.34,0.2537,19,285,304.0,Morning,Thursday,Workday
3562,2011-06-02,0,6,8,0,4,1,1,0.7,0.6364,0.32,0.2985,25,442,467.0,Morning,Thursday,Workday
3563,2011-06-02,0,6,9,0,4,1,1,0.72,0.6364,0.26,0.3582,28,197,225.0,Morning,Thursday,Workday
3564,2011-06-02,0,6,10,0,4,1,1,0.72,0.6515,0.28,0.4775,33,106,139.0,Morning,Thursday,Workday
3565,2011-06-02,0,6,11,0,4,1,1,0.74,0.6515,0.28,0.3881,42,123,165.0,Morning,Thursday,Workday
3566,2011-06-02,0,6,12,0,4,1,1,0.76,0.6667,0.25,0.4627,39,193,232.0,Day,Thursday,Workday
3567,2011-06-02,0,6,13,0,4,1,1,0.8,0.6818,0.24,0.3582,35,168,203.0,Day,Thursday,Workday
3568,2011-06-02,0,6,14,0,4,1,1,0.78,0.6667,0.24,0.3284,43,142,185.0,Day,Thursday,Workday
3569,2011-06-02,0,6,15,0,4,1,1,0.8,0.6818,0.21,0.3881,44,144,188.0,Day,Thursday,Workday
3570,2011-06-02,0,6,16,0,4,1,1,0.8,0.6818,0.22,0.4775,63,255,318.0,Day,Thursday,Workday
3571,2011-06-02,0,6,17,0,4,1,1,0.76,0.6515,0.2,0.4775,88,484,572.0,Day,Thursday,Workday
3572,2011-06-02,0,6,18,0,4,1,1,0.74,0.6515,0.22,0.3881,74,451,525.0,Afternoon,Thursday,Workday
3573,2011-06-02,0,6,19,0,4,1,1,0.72,0.6364,0.23,0.2985,58,321,379.0,Afternoon,Thursday,Workday
3574,2011-06-02,0,6,20,0,4,1,1,0.7,0.6364,0.24,0.194,51,286,337.0,Afternoon,Thursday,Workday
3575,2011-06-02,0,6,21,0,4,1,1,0.66,0.6212,0.31,0.194,33,215,248.0,Afternoon,Thursday,Workday
3576,2011-06-02,0,6,22,0,4,1,1,0.64,0.6212,0.33,0.2537,14,141,155.0,Afternoon,Thursday,Workday
3577,2011-06-02,0,6,23,0,4,1,1,0.62,0.6212,0.35,0.2239,23,89,112.0,Afternoon,Thursday,Workday
3578,2011-06-03,0,6,0,0,5,1,1,0.62,0.6212,0.38,0.2836,15,53,68.0,Night,Friday,Workday
3579,2011-06-03,0,6,1,0,5,1,1,0.6,0.6212,0.38,0.3582,7,15,22.0,Night,Friday,Workday
3580,2011-06-03,0,6,2,0,5,1,1,0.56,0.5303,0.43,0.2239,0,12,12.0,Night,Friday,Workday
3581,2011-06-03,0,6,3,0,5,1,1,0.54,0.5152,0.49,0.2239,0,5,5.0,Night,Friday,Workday
3582,2011-06-03,0,6,4,0,5,1,1,0.52,0.5,0.48,0.3284,1,5,6.0,Night,Friday,Workday
3583,2011-06-03,0,6,5,0,5,1,1,0.52,0.5,0.48,0.3582,4,24,28.0,Night,Friday,Workday
3584,2011-06-03,0,6,6,0,5,1,1,0.54,0.5152,0.45,0.2985,8,98,106.0,Morning,Friday,Workday
3585,2011-06-03,0,6,7,0,5,1,1,0.54,0.5152,0.45,0.2537,25,252,277.0,Morning,Friday,Workday
3586,2011-06-03,0,6,8,0,5,1,2,0.56,0.5303,0.43,0.3284,31,471,502.0,Morning,Friday,Workday
3587,2011-06-03,0,6,9,0,5,1,1,0.58,0.5455,0.4,0.1642,36,194,230.0,Morning,Friday,Workday
3588,2011-06-03,0,6,10,0,5,1,1,0.62,0.6212,0.33,0.2537,54,107,161.0,Morning,Friday,Workday
3589,2011-06-03,0,6,11,0,5,1,1,0.64,0.6212,0.31,0.3284,57,135,192.0,Morning,Friday,Workday
3590,2011-06-03,0,6,12,0,5,1,1,0.66,0.6212,0.27,0.2836,51,208,259.0,Day,Friday,Workday
3591,2011-06-03,0,6,13,0,5,1,1,0.68,0.6212,0.26,0.2537,58,190,248.0,Day,Friday,Workday
3592,2011-06-03,0,6,14,0,5,1,1,0.7,0.6364,0.28,0.2836,66,174,240.0,Day,Friday,Workday
3593,2011-06-03,0,6,15,0,5,1,1,0.7,0.6364,0.28,0.2836,56,156,212.0,Day,Friday,Workday
3594,2011-06-03,0,6,16,0,5,1,1,0.72,0.6364,0.26,0.3284,63,286,349.0,Day,Friday,Workday
3595,2011-06-03,0,6,17,0,5,1,1,0.72,0.6364,0.25,0.2836,73,485,558.0,Day,Friday,Workday
3596,2011-06-03,0,6,18,0,5,1,1,0.7,0.6364,0.24,0.2985,76,488,564.0,Afternoon,Friday,Workday
3597,2011-06-03,0,6,19,0,5,1,1,0.68,0.6212,0.26,0.2836,53,338,391.0,Afternoon,Friday,Workday
3598,2011-06-03,0,6,20,0,5,1,1,0.64,0.6212,0.29,0.1642,57,236,293.0,Afternoon,Friday,Workday
3599,2011-06-03,0,6,21,0,5,1,1,0.64,0.6212,0.29,0.1045,51,196,247.0,Afternoon,Friday,Workday
3600,2011-06-03,0,6,22,0,5,1,1,0.62,0.6212,0.35,0.0,26,145,171.0,Afternoon,Friday,Workday
3601,2011-06-03,0,6,23,0,5,1,1,0.58,0.5455,0.46,0.1045,30,141,171.0,Afternoon,Friday,Workday
3602,2011-06-04,0,6,0,0,6,0,1,0.56,0.5303,0.52,0.0,24,69,93.0,Night,Saturday,Weekend
3603,2011-06-04,0,6,1,0,6,0,1,0.54,0.5152,0.64,0.1045,14,80,94.0,Night,Saturday,Weekend
3604,2011-06-04,0,6,2,0,6,0,1,0.54,0.5152,0.56,0.194,18,41,59.0,Night,Saturday,Weekend
3605,2011-06-04,0,6,3,0,6,0,1,0.52,0.5,0.59,0.1045,8,10,18.0,Night,Saturday,Weekend
3606,2011-06-04,0,6,4,0,6,0,1,0.52,0.5,0.59,0.0896,4,11,15.0,Night,Saturday,Weekend
3607,2011-06-04,0,6,5,0,6,0,1,0.5,0.4848,0.64,0.0,3,5,8.0,Night,Saturday,Weekend
3608,2011-06-04,0,6,6,0,6,0,1,0.54,0.5152,0.6,0.0,11,17,28.0,Morning,Saturday,Weekend
3609,2011-06-04,0,6,7,0,6,0,1,0.56,0.5303,0.56,0.0,27,60,87.0,Morning,Saturday,Weekend
3610,2011-06-04,0,6,8,0,6,0,1,0.6,0.6212,0.46,0.0896,29,96,125.0,Morning,Saturday,Weekend
3611,2011-06-04,0,6,9,0,6,0,1,0.62,0.6212,0.43,0.1343,55,169,224.0,Morning,Saturday,Weekend
3612,2011-06-04,0,6,10,0,6,0,1,0.64,0.6212,0.38,0.1045,114,202,317.0,Morning,Saturday,Weekend
3613,2011-06-04,0,6,11,0,6,0,1,0.66,0.6212,0.36,0.1343,114,249,369.0,Morning,Saturday,Weekend
3614,2011-06-04,0,6,12,0,6,0,1,0.7,0.6364,0.32,0.1642,114,270,420.0,Day,Saturday,Weekend
3615,2011-06-04,0,6,13,0,6,0,1,0.74,0.6515,0.28,0.1343,114,268,456.0,Day,Saturday,Weekend
3616,2011-06-04,0,6,14,0,6,0,1,0.74,0.6515,0.33,0.2239,114,258,451.0,Day,Saturday,Weekend
3617,2011-06-04,0,6,15,0,6,0,2,0.74,0.6515,0.27,0.4179,114,224,404.0,Day,Saturday,Weekend
3618,2011-06-04,0,6,16,0,6,0,2,0.72,0.6515,0.3,0.1343,114,272,440.0,Day,Saturday,Weekend
3619,2011-06-04,0,6,17,0,6,0,2,0.72,0.6515,0.34,0.2537,114,202,344.0,Day,Saturday,Weekend
3620,2011-06-04,0,6,18,0,6,0,2,0.74,0.6515,0.3,0.1642,114,214,341.0,Afternoon,Saturday,Weekend
3621,2011-06-04,0,6,19,0,6,0,2,0.7,0.6364,0.39,0.0896,79,206,285.0,Afternoon,Saturday,Weekend
3622,2011-06-04,0,6,20,0,6,0,2,0.7,0.6515,0.48,0.0896,90,149,239.0,Afternoon,Saturday,Weekend
3623,2011-06-04,0,6,21,0,6,0,2,0.66,0.6212,0.47,0.1045,46,139,185.0,Afternoon,Saturday,Weekend
3624,2011-06-04,0,6,22,0,6,0,1,0.64,0.6212,0.57,0.2239,49,141,190.0,Afternoon,Saturday,Weekend
3625,2011-06-04,0,6,23,0,6,0,2,0.64,0.6212,0.57,0.0,29,121,150.0,Afternoon,Saturday,Weekend
3626,2011-06-05,0,6,0,0,0,0,1,0.64,0.6212,0.57,0.0896,23,90,113.0,Night,Sunday,Weekend
3627,2011-06-05,0,6,1,0,0,0,2,0.64,0.6212,0.61,0.1642,26,70,96.0,Night,Sunday,Weekend
3628,2011-06-05,0,6,2,0,0,0,2,0.64,0.6212,0.61,0.1642,16,48,64.0,Night,Sunday,Weekend
3629,2011-06-05,0,6,3,0,0,0,2,0.62,0.6061,0.65,0.1642,22,25,47.0,Night,Sunday,Weekend
3630,2011-06-05,0,6,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,8,12.0,Night,Sunday,Weekend
3631,2011-06-05,0,6,5,0,0,0,2,0.62,0.6061,0.61,0.1343,1,5,6.0,Night,Sunday,Weekend
3632,2011-06-05,0,6,6,0,0,0,2,0.62,0.6061,0.61,0.1045,10,11,21.0,Morning,Sunday,Weekend
3633,2011-06-05,0,6,7,0,0,0,2,0.6,0.5909,0.73,0.2537,8,19,27.0,Morning,Sunday,Weekend
3634,2011-06-05,0,6,8,0,0,0,2,0.6,0.5909,0.73,0.2537,24,74,98.0,Morning,Sunday,Weekend
3635,2011-06-05,0,6,9,0,0,0,2,0.6,0.5758,0.78,0.194,53,111,164.0,Morning,Sunday,Weekend
3636,2011-06-05,0,6,10,0,0,0,2,0.62,0.5909,0.73,0.0896,83,168,251.0,Morning,Sunday,Weekend
3637,2011-06-05,0,6,11,0,0,0,2,0.64,0.6061,0.69,0.1045,114,214,335.0,Morning,Sunday,Weekend
3638,2011-06-05,0,6,12,0,0,0,2,0.64,0.6061,0.69,0.1045,114,212,335.0,Day,Sunday,Weekend
3639,2011-06-05,0,6,13,0,0,0,1,0.66,0.6212,0.65,0.1045,114,213,367.0,Day,Sunday,Weekend
3640,2011-06-05,0,6,14,0,0,0,1,0.7,0.6515,0.58,0.1642,114,224,385.0,Day,Sunday,Weekend
3641,2011-06-05,0,6,15,0,0,0,1,0.7,0.6515,0.54,0.0,114,256,417.0,Day,Sunday,Weekend
3642,2011-06-05,0,6,16,0,0,0,1,0.72,0.6667,0.51,0.0896,114,260,398.0,Day,Sunday,Weekend
3643,2011-06-05,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,114,264,390.0,Day,Sunday,Weekend
3644,2011-06-05,0,6,18,0,0,0,1,0.7,0.6515,0.58,0.1045,114,239,363.0,Afternoon,Sunday,Weekend
3645,2011-06-05,0,6,19,0,0,0,1,0.68,0.6364,0.65,0.1642,108,249,357.0,Afternoon,Sunday,Weekend
3646,2011-06-05,0,6,20,0,0,0,1,0.66,0.6212,0.69,0.194,84,195,279.0,Afternoon,Sunday,Weekend
3647,2011-06-05,0,6,21,0,0,0,1,0.64,0.6061,0.73,0.1642,54,111,165.0,Afternoon,Sunday,Weekend
3648,2011-06-05,0,6,22,0,0,0,1,0.64,0.5909,0.78,0.2239,36,94,130.0,Afternoon,Sunday,Weekend
3649,2011-06-05,0,6,23,0,0,0,1,0.62,0.5909,0.78,0.1343,25,61,86.0,Afternoon,Sunday,Weekend
3650,2011-06-06,0,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,11,18,29.0,Night,Monday,Workday
3651,2011-06-06,0,6,1,0,1,1,1,0.6,0.5606,0.83,0.1343,9,5,14.0,Night,Monday,Workday
3652,2011-06-06,0,6,2,0,1,1,1,0.58,0.5455,0.88,0.1045,4,4,8.0,Night,Monday,Workday
3653,2011-06-06,0,6,3,0,1,1,1,0.58,0.5455,0.88,0.0,2,3,5.0,Night,Monday,Workday
3654,2011-06-06,0,6,4,0,1,1,1,0.56,0.5303,0.94,0.1045,4,4,8.0,Night,Monday,Workday
3655,2011-06-06,0,6,5,0,1,1,1,0.56,0.5303,0.88,0.0896,7,24,31.0,Night,Monday,Workday
3656,2011-06-06,0,6,6,0,1,1,1,0.58,0.5455,0.88,0.0,11,101,112.0,Morning,Monday,Workday
3657,2011-06-06,0,6,7,0,1,1,1,0.62,0.5909,0.78,0.1045,18,281,299.0,Morning,Monday,Workday
3658,2011-06-06,0,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,28,410,438.0,Morning,Monday,Workday
3659,2011-06-06,0,6,9,0,1,1,1,0.7,0.6515,0.58,0.1642,26,162,188.0,Morning,Monday,Workday
3660,2011-06-06,0,6,10,0,1,1,1,0.72,0.6667,0.51,0.2239,31,64,95.0,Morning,Monday,Workday
3661,2011-06-06,0,6,11,0,1,1,1,0.74,0.6667,0.42,0.1343,39,72,111.0,Morning,Monday,Workday
3662,2011-06-06,0,6,12,0,1,1,1,0.76,0.6667,0.37,0.1642,25,128,153.0,Day,Monday,Workday
3663,2011-06-06,0,6,13,0,1,1,1,0.78,0.6818,0.35,0.0,28,152,180.0,Day,Monday,Workday
3664,2011-06-06,0,6,14,0,1,1,1,0.78,0.6818,0.31,0.1343,46,99,145.0,Day,Monday,Workday
3665,2011-06-06,0,6,15,0,1,1,1,0.8,0.697,0.29,0.194,38,127,165.0,Day,Monday,Workday
3666,2011-06-06,0,6,16,0,1,1,1,0.76,0.6667,0.33,0.1343,34,233,267.0,Day,Monday,Workday
3667,2011-06-06,0,6,17,0,1,1,1,0.78,0.6818,0.33,0.2836,63,499,579.0,Day,Monday,Workday
3668,2011-06-06,0,6,18,0,1,1,1,0.76,0.6667,0.31,0.1343,56,499,556.0,Afternoon,Monday,Workday
3669,2011-06-06,0,6,19,0,1,1,1,0.72,0.6667,0.54,0.194,64,343,407.0,Afternoon,Monday,Workday
3670,2011-06-06,0,6,20,0,1,1,1,0.68,0.6364,0.61,0.1343,59,277,336.0,Afternoon,Monday,Workday
3671,2011-06-06,0,6,21,0,1,1,1,0.66,0.6212,0.57,0.0896,29,160,189.0,Afternoon,Monday,Workday
3672,2011-06-06,0,6,22,0,1,1,1,0.66,0.6212,0.61,0.0896,36,137,173.0,Afternoon,Monday,Workday
3673,2011-06-06,0,6,23,0,1,1,1,0.64,0.6061,0.69,0.0896,5,55,60.0,Afternoon,Monday,Workday
3674,2011-06-07,0,6,0,0,2,1,1,0.64,0.6061,0.65,0.0896,5,15,20.0,Night,Tuesday,Workday
3675,2011-06-07,0,6,1,0,2,1,1,0.62,0.6061,0.69,0.1343,2,2,4.0,Night,Tuesday,Workday
3676,2011-06-07,0,6,2,0,2,1,1,0.6,0.5909,0.73,0.0896,3,2,5.0,Night,Tuesday,Workday
3677,2011-06-07,0,6,3,0,2,1,1,0.6,0.5909,0.73,0.0896,1,1,2.0,Night,Tuesday,Workday
3678,2011-06-07,0,6,4,0,2,1,1,0.58,0.5455,0.83,0.1343,2,3,5.0,Night,Tuesday,Workday
3679,2011-06-07,0,6,5,0,2,1,1,0.58,0.5455,0.88,0.1642,2,30,32.0,Night,Tuesday,Workday
3680,2011-06-07,0,6,6,0,2,1,1,0.6,0.5758,0.78,0.1343,10,116,126.0,Morning,Tuesday,Workday
3681,2011-06-07,0,6,7,0,2,1,2,0.64,0.6061,0.69,0.194,23,311,334.0,Morning,Tuesday,Workday
3682,2011-06-07,0,6,8,0,2,1,2,0.68,0.6364,0.61,0.1343,45,432,477.0,Morning,Tuesday,Workday
3683,2011-06-07,0,6,9,0,2,1,2,0.72,0.6667,0.58,0.2239,27,190,217.0,Morning,Tuesday,Workday
3684,2011-06-07,0,6,10,0,2,1,2,0.76,0.6818,0.48,0.194,37,86,123.0,Morning,Tuesday,Workday
3685,2011-06-07,0,6,11,0,2,1,2,0.76,0.697,0.52,0.2537,38,113,151.0,Morning,Tuesday,Workday
3686,2011-06-07,0,6,12,0,2,1,2,0.8,0.7273,0.46,0.2836,42,141,183.0,Day,Tuesday,Workday
3687,2011-06-07,0,6,13,0,2,1,2,0.8,0.7273,0.43,0.2537,55,141,196.0,Day,Tuesday,Workday
3688,2011-06-07,0,6,14,0,2,1,2,0.8,0.7273,0.43,0.2836,34,112,146.0,Day,Tuesday,Workday
3689,2011-06-07,0,6,15,0,2,1,2,0.82,0.7424,0.41,0.3284,56,127,183.0,Day,Tuesday,Workday
3690,2011-06-07,0,6,16,0,2,1,1,0.8,0.7121,0.38,0.2239,55,253,308.0,Day,Tuesday,Workday
3691,2011-06-07,0,6,17,0,2,1,1,0.8,0.7273,0.43,0.2537,64,475,539.0,Day,Tuesday,Workday
3692,2011-06-07,0,6,18,0,2,1,1,0.78,0.697,0.46,0.2836,72,479,551.0,Afternoon,Tuesday,Workday
